Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,4,1,21,30,0,0.4,40.95,14.3,783
2019,4,1,22,0,0,0.5,41.72,13.9,783
2019,4,1,22,30,0,0.6,43.1,13.4,783
2019,4,1,23,0,0,0.6,44.52,13,783
2019,4,1,23,30,0,0.7,46,12.5,783
2019,4,2,0,0,0,0.7,47.58,12.1,783
2019,4,2,0,30,0,0.7,48.21,11.9,783
2019,4,2,1,0,0,0.7,49.25,11.7,783
2019,4,2,1,30,0,0.7,49.84,11.5,782
2019,4,2,2,0,0,0.7,50.2,11.4,782
2019,4,2,2,30,0,0.7,50.53,11.3,782
2019,4,2,3,0,0,0.7,50.93,11.2,782
2019,4,2,3,30,0,0.7,51.61,11,782
2019,4,2,4,0,0,0.7,52.73,10.8,782
2019,4,2,4,30,0,0.7,53.8,10.5,782
2019,4,2,5,0,0,0.7,55.01,10.3,782
2019,4,2,5,30,0,0.7,55.82,10.1,783
2019,4,2,6,0,0,0.7,56.79,10,783
2019,4,2,6,30,6,0.7,51.75,11.4,783
2019,4,2,7,0,76,0.8,49.11,12.8,783
2019,4,2,7,30,194,0.9,41.83,15.3,784
2019,4,2,8,0,324,1.1,32.72,17.7,784
2019,4,2,8,30,454,1.1,28.71,19.8,784
2019,4,2,9,0,580,1.2,21.69,21.8,784
2019,4,2,9,30,696,1.2,20.17,23,784
2019,4,2,10,0,800,1.2,17.61,24.3,784
2019,4,2,10,30,889,1.2,16.69,25.2,784
2019,4,2,11,0,962,1.3,15.53,26.1,783
2019,4,2,11,30,1017,1.4,14.99,26.7,783
2019,4,2,12,0,1000,1.5,14.55,27.3,783
2019,4,2,12,30,1035,1.6,14.19,27.7,782
2019,4,2,13,0,1035,1.8,14.04,28.1,782
2019,4,2,13,30,875,1.8,14.02,28.1,781
2019,4,2,14,0,628,1.9,14.16,28.2,781
2019,4,2,14,30,690,1.9,14.41,27.9,781
2019,4,2,15,0,556,2,14.73,27.7,781
2019,4,2,15,30,299,1.9,15.24,27.1,780
2019,4,2,16,0,277,1.8,16,26.5,780
2019,4,2,16,30,236,1.7,16.89,25.6,781
2019,4,2,17,0,285,1.6,18.43,24.6,781
2019,4,2,17,30,159,1.6,18.43,24.6,781
2019,4,2,18,0,80,1,24.71,21.5,781
2019,4,2,18,30,27,0.7,27.12,20,782
2019,4,2,19,0,0,0.5,32.18,18.6,782
2019,4,2,19,30,0,0.5,33.87,17.8,783
2019,4,2,20,0,0,0.5,36.8,17.1,783
2019,4,2,20,30,0,0.6,38.22,16.5,783
2019,4,2,21,0,0,0.7,40.07,15.9,784
2019,4,2,21,30,0,0.7,41.9,15.2,784
2019,4,2,22,0,0,0.8,44.87,14.5,784
2019,4,2,22,30,0,0.8,46.94,13.8,784
2019,4,2,23,0,0,0.8,50.38,13.1,784
2019,4,2,23,30,0,0.8,52.06,12.6,784
2019,4,3,0,0,0,0.7,55.3,12.1,784
2019,4,3,0,30,0,0.7,56.4,11.8,784
2019,4,3,1,0,0,0.7,58.12,11.5,783
2019,4,3,1,30,0,0.7,58.89,11.3,783
2019,4,3,2,0,0,0.8,59.15,11.1,783
2019,4,3,2,30,0,0.7,60.34,10.8,783
2019,4,3,3,0,0,0.7,60.76,10.6,783
2019,4,3,3,30,0,0.7,61.58,10.4,783
2019,4,3,4,0,0,0.7,61.99,10.2,783
2019,4,3,4,30,0,0.7,62.41,10.1,783
2019,4,3,5,0,0,0.7,61.98,10,783
2019,4,3,5,30,0,0.7,62.4,9.9,783
2019,4,3,6,0,0,0.7,61.81,9.9,784
2019,4,3,6,30,7,0.9,55.58,11.5,784
2019,4,3,7,0,76,1,51.16,13,784
2019,4,3,7,30,191,1.2,43.82,15.4,784
2019,4,3,8,0,320,1.3,33.18,17.8,785
2019,4,3,8,30,449,1.4,29.66,19.6,785
2019,4,3,9,0,573,1.6,23.18,21.5,785
2019,4,3,9,30,689,1.7,21.68,22.6,785
2019,4,3,10,0,794,1.8,19.51,23.8,784
2019,4,3,10,30,882,2,18.49,24.7,784
2019,4,3,11,0,952,2.1,17.31,25.6,784
2019,4,3,11,30,905,2.2,16.71,26.2,784
2019,4,3,12,0,792,2.4,16.08,26.8,783
2019,4,3,12,30,796,2.5,15.8,27.1,783
2019,4,3,13,0,830,2.7,15.67,27.4,783
2019,4,3,13,30,767,2.9,15.65,27.4,782
2019,4,3,14,0,753,3,15.85,27.4,782
2019,4,3,14,30,717,3.1,16.13,27.1,782
2019,4,3,15,0,695,3.2,16.5,26.9,782
2019,4,3,15,30,504,3.1,17.09,26.3,782
2019,4,3,16,0,437,3.1,17.91,25.7,782
2019,4,3,16,30,248,2.9,18.89,24.8,782
2019,4,3,17,0,287,2.7,20.14,24,782
2019,4,3,17,30,255,2.7,20.14,24,782
2019,4,3,18,0,135,1.4,26.99,20.8,782
2019,4,3,18,30,39,1.1,29.82,19.2,783
2019,4,3,19,0,0,0.8,34.64,17.6,783
2019,4,3,19,30,0,0.8,36.2,16.9,783
2019,4,3,20,0,0,0.8,39.3,16.1,783
2019,4,3,20,30,0,0.8,40.62,15.6,784
2019,4,3,21,0,0,0.9,42.68,15,784
2019,4,3,21,30,0,1,43.79,14.6,784
2019,4,3,22,0,0,1,44.97,14.2,785
2019,4,3,22,30,0,1,46.15,13.8,785
2019,4,3,23,0,0,1,47.1,13.5,785
2019,4,3,23,30,0,1,48.28,13.1,784
2019,4,4,0,0,0,0.9,49.73,12.7,784
2019,4,4,0,30,0,0.9,50.39,12.5,784
2019,4,4,1,0,0,0.8,51.69,12.2,784
2019,4,4,1,30,0,0.7,52.37,12,784
2019,4,4,2,0,0,0.6,53.21,11.8,784
2019,4,4,2,30,0,0.5,54.27,11.5,784
2019,4,4,3,0,0,0.4,55.18,11.3,783
2019,4,4,3,30,0,0.4,56.74,10.9,784
2019,4,4,4,0,0,0.4,58.81,10.5,784
2019,4,4,4,30,0,0.4,60,10.2,784
2019,4,4,5,0,0,0.4,61.73,9.8,784
2019,4,4,5,30,0,0.5,62.56,9.6,784
2019,4,4,6,0,0,0.5,63.11,9.4,785
2019,4,4,6,30,8,0.6,56.36,11.1,785
2019,4,4,7,0,78,0.7,52.57,12.7,785
2019,4,4,7,30,192,0.8,45.01,15.1,785
2019,4,4,8,0,321,0.9,35.94,17.5,785
2019,4,4,8,30,451,0.6,31.52,19.6,785
2019,4,4,9,0,577,0.3,23.28,21.7,785
2019,4,4,9,30,694,0.5,21.64,22.9,785
2019,4,4,10,0,798,0.6,18.54,24.2,785
2019,4,4,10,30,888,0.8,17.57,25.1,785
2019,4,4,11,0,958,0.9,15.98,26,784
2019,4,4,11,30,1010,1,15.33,26.7,784
2019,4,4,12,0,1003,1.1,14.52,27.3,784
2019,4,4,12,30,935,1.1,14.17,27.7,783
2019,4,4,13,0,960,1.2,13.79,28.1,783
2019,4,4,13,30,887,1.2,13.69,28.2,782
2019,4,4,14,0,785,1.2,13.81,28.2,782
2019,4,4,14,30,654,1.3,13.97,28,782
2019,4,4,15,0,385,1.3,14.49,27.7,781
2019,4,4,15,30,446,1.3,15.1,27,781
2019,4,4,16,0,241,1.4,16.22,26.4,781
2019,4,4,16,30,138,1.3,17.22,25.4,782
2019,4,4,17,0,72,1.3,19.13,24.5,782
2019,4,4,17,30,44,1.3,19.13,24.5,782
2019,4,4,18,0,11,0.7,27.67,21.3,782
2019,4,4,18,30,12,0.5,30.15,19.9,782
2019,4,4,19,0,0,0.4,36.27,18.5,783
2019,4,4,19,30,0,0.4,37.9,17.8,783
2019,4,4,20,0,0,0.4,39.99,17.2,783
2019,4,4,20,30,0,0.5,41.53,16.6,783
2019,4,4,21,0,0,0.5,43.36,16,783
2019,4,4,21,30,0,0.6,44.82,15.5,784
2019,4,4,22,0,0,0.7,45.66,15.1,784
2019,4,4,22,30,0,0.7,46.85,14.7,784
2019,4,4,23,0,0,0.7,47.06,14.4,784
2019,4,4,23,30,0,0.6,47.92,14.1,783
2019,4,5,0,0,0,0.5,47.5,13.9,783
2019,4,5,0,30,0,0.4,48.43,13.6,783
2019,4,5,1,0,0,0.2,48.91,13.2,782
2019,4,5,1,30,0,0.2,50.86,12.6,782
2019,4,5,2,0,0,0.3,52.29,12,782
2019,4,5,2,30,0,0.3,53.33,11.7,782
2019,4,5,3,0,0,0.3,54.55,11.5,782
2019,4,5,3,30,0,0.3,55.27,11.3,782
2019,4,5,4,0,0,0.3,57.45,11.1,782
2019,4,5,4,30,0,0.4,57.83,11,782
2019,4,5,5,0,0,0.4,59.73,10.9,782
2019,4,5,5,30,0,0.5,60.12,10.8,782
2019,4,5,6,0,0,0.6,61.66,10.7,782
2019,4,5,6,30,4,0.9,56.59,12,782
2019,4,5,7,0,60,1.2,53.33,13.3,782
2019,4,5,7,30,154,1.3,46.34,15.5,783
2019,4,5,8,0,309,1.5,37.79,17.8,783
2019,4,5,8,30,435,1.5,33.57,19.7,783
2019,4,5,9,0,557,1.4,27.71,21.5,783
2019,4,5,9,30,656,1.4,25.76,22.7,783
2019,4,5,10,0,738,1.4,22.99,23.9,783
2019,4,5,10,30,807,1.5,21.66,24.9,783
2019,4,5,11,0,689,1.6,20.21,25.8,782
2019,4,5,11,30,708,1.7,19.62,26.3,782
2019,4,5,12,0,638,1.8,18.94,26.9,782
2019,4,5,12,30,799,2,18.7,27.1,781
2019,4,5,13,0,728,2.1,18.72,27.2,781
2019,4,5,13,30,614,2.2,18.94,27,781
2019,4,5,14,0,176,2.4,19.62,26.7,780
2019,4,5,14,30,183,2.4,20.44,26,780
2019,4,5,15,0,241,2.5,21.84,25.3,780
2019,4,5,15,30,427,2.4,22.91,24.5,780
2019,4,5,16,0,413,2.3,24.28,23.8,780
2019,4,5,16,30,318,2.1,25.33,23.1,780
2019,4,5,17,0,197,1.9,26.49,22.5,780
2019,4,5,17,30,83,1.9,26.49,22.5,780
2019,4,5,18,0,27,0.9,34.1,19.9,781
2019,4,5,18,30,8,0.8,36.73,18.7,781
2019,4,5,19,0,0,0.6,41.92,17.5,781
2019,4,5,19,30,0,0.7,43.04,17.1,782
2019,4,5,20,0,0,0.7,43.62,16.7,782
2019,4,5,20,30,0,0.8,44.45,16.4,782
2019,4,5,21,0,0,0.9,44.62,16,782
2019,4,5,21,30,0,0.9,45.77,15.6,782
2019,4,5,22,0,0,0.9,46.03,15.3,782
2019,4,5,22,30,0,0.9,47.84,14.7,782
2019,4,5,23,0,0,0.9,49.8,14.2,782
2019,4,5,23,30,0,0.8,51.44,13.7,782
2019,4,6,0,0,0,0.8,54.31,13.2,782
2019,4,6,0,30,0,0.7,55.02,13,782
2019,4,6,1,0,0,0.7,57.6,12.7,782
2019,4,6,1,30,0,0.6,58.36,12.5,782
2019,4,6,2,0,0,0.5,60.84,12.3,781
2019,4,6,2,30,0,0.5,61.65,12.1,781
2019,4,6,3,0,0,0.4,63.74,11.9,781
2019,4,6,3,30,0,0.4,65.01,11.6,781
2019,4,6,4,0,0,0.4,66.87,11.3,780
2019,4,6,4,30,0,0.3,67.4,11.2,781
2019,4,6,5,0,0,0.2,68.72,11,781
2019,4,6,5,30,0,0.2,68.72,11,781
2019,4,6,6,0,0,0.2,68.38,11.1,781
2019,4,6,6,30,8,0.4,62.36,12.5,781
2019,4,6,7,0,73,0.7,57.79,13.9,782
2019,4,6,7,30,184,1,50.51,16,782
2019,4,6,8,0,307,1.3,39.49,18.1,782
2019,4,6,8,30,407,1.5,35.74,19.7,782
2019,4,6,9,0,538,1.6,29.03,21.2,782
2019,4,6,9,30,654,1.7,27.31,22.2,782
2019,4,6,10,0,729,1.8,26.01,23.2,782
2019,4,6,10,30,742,1.9,24.79,24,782
2019,4,6,11,0,839,2.1,24.1,24.7,782
2019,4,6,11,30,767,2.2,23.64,25,781
2019,4,6,12,0,520,2.3,23.48,25.3,781
2019,4,6,12,30,382,2.5,23.48,25.3,781
2019,4,6,13,0,490,2.6,23.86,25.3,780
2019,4,6,13,30,532,2.7,24.43,24.9,780
2019,4,6,14,0,374,2.7,25.41,24.6,780
2019,4,6,14,30,243,2.8,26.18,24.1,780
2019,4,6,15,0,279,2.8,27.1,23.6,780
2019,4,6,15,30,176,2.8,27.75,23.2,780
2019,4,6,16,0,241,2.8,27.75,22.9,780
2019,4,6,16,30,152,2.7,28.6,22.4,780
2019,4,6,17,0,111,2.6,28.56,22,780
2019,4,6,17,30,35,2.6,28.56,22,780
2019,4,6,18,0,29,1.6,33.78,19.5,780
2019,4,6,18,30,9,1.2,37.09,18,780
2019,4,6,19,0,0,0.8,41.47,16.5,781
2019,4,6,19,30,0,0.8,42.81,16,781
2019,4,6,20,0,0,0.9,43.51,15.4,781
2019,4,6,20,30,0,0.9,44.69,15,782
2019,4,6,21,0,0,1,44.99,14.6,782
2019,4,6,21,30,0,1.1,46.16,14.2,782
2019,4,6,22,0,0,1.2,47.2,13.7,782
2019,4,6,22,30,0,1.1,47.82,13.5,782
2019,4,6,23,0,0,1.1,48.79,13.2,782
2019,4,6,23,30,0,1.1,49.11,13.1,782
2019,4,7,0,0,0,1,49.26,13.1,781
2019,4,7,0,30,0,0.9,49.58,13,781
2019,4,7,1,0,0,0.9,49.99,12.9,781
2019,4,7,1,30,0,0.8,50.65,12.7,781
2019,4,7,2,0,0,0.7,51.24,12.5,780
2019,4,7,2,30,0,0.6,51.91,12.3,780
2019,4,7,3,0,0,0.6,51.93,12.2,780
2019,4,7,3,30,0,0.6,52.62,12,780
2019,4,7,4,0,0,0.6,52.64,11.8,780
2019,4,7,4,30,0,0.6,53.05,11.7,781
2019,4,7,5,0,0,0.6,52.56,11.6,781
2019,4,7,5,30,0,0.5,52.56,11.6,781
2019,4,7,6,0,0,0.5,51.83,11.6,781
2019,4,7,6,30,9,0.7,47.6,12.9,781
2019,4,7,7,0,70,0.9,44.3,14.2,781
2019,4,7,7,30,198,1.3,39.27,16.1,782
2019,4,7,8,0,332,1.6,32.49,17.9,782
2019,4,7,8,30,461,1.8,29.78,19.3,782
2019,4,7,9,0,585,1.9,25.27,20.7,782
2019,4,7,9,30,701,2,23.77,21.7,782
2019,4,7,10,0,804,2.1,21.34,22.8,782
2019,4,7,10,30,885,2.1,20.1,23.8,782
2019,4,7,11,0,887,2.2,18.18,24.8,782
2019,4,7,11,30,963,2.2,17.31,25.6,781
2019,4,7,12,0,1053,2.2,15.92,26.5,781
2019,4,7,12,30,982,2.1,15.55,26.9,781
2019,4,7,13,0,1045,2.1,14.77,27.4,781
2019,4,7,13,30,1022,2.1,14.66,27.5,780
2019,4,7,14,0,982,2.1,14.25,27.7,780
2019,4,7,14,30,901,2,14.42,27.5,780
2019,4,7,15,0,779,2,14.34,27.3,780
2019,4,7,15,30,686,1.9,14.75,26.8,779
2019,4,7,16,0,610,1.8,14.94,26.4,779
2019,4,7,16,30,432,1.7,15.75,25.5,779
2019,4,7,17,0,152,1.6,16.63,24.7,779
2019,4,7,17,30,78,1.6,16.63,24.7,779
2019,4,7,18,0,59,0.8,23.52,21.4,780
2019,4,7,18,30,16,0.6,26.11,19.7,780
2019,4,7,19,0,1,0.4,31.59,18.1,781
2019,4,7,19,30,0,0.4,33.01,17.4,781
2019,4,7,20,0,0,0.4,35.34,16.7,781
2019,4,7,20,30,0,0.4,36.95,16,781
2019,4,7,21,0,0,0.5,38.9,15.3,782
2019,4,7,21,30,0,0.5,40.17,14.8,782
2019,4,7,22,0,0,0.6,42.23,14.2,782
2019,4,7,22,30,0,0.6,43.62,13.7,782
2019,4,7,23,0,0,0.6,46.15,13.2,782
2019,4,7,23,30,0,0.7,47.06,12.9,782
2019,4,8,0,0,0,0.7,48.94,12.6,782
2019,4,8,0,30,0,0.7,49.26,12.5,782
2019,4,8,1,0,0,0.7,50.09,12.4,782
2019,4,8,1,30,0,0.8,51.02,12.1,781
2019,4,8,2,0,0,0.9,52.94,11.8,781
2019,4,8,2,30,0,0.9,55.08,11.2,781
2019,4,8,3,0,0,0.9,59.13,10.7,781
2019,4,8,3,30,0,0.8,61.13,10.2,781
2019,4,8,4,0,0,0.8,66.72,9.8,781
2019,4,8,4,30,0,0.8,68.07,9.5,781
2019,4,8,5,0,0,0.8,74.64,9.3,781
2019,4,8,5,30,0,0.8,74.64,9.3,781
2019,4,8,6,0,0,0.8,80.97,9.3,782
2019,4,8,6,30,10,1.2,71.82,11.1,782
2019,4,8,7,0,84,1.6,67.76,12.9,782
2019,4,8,7,30,189,1.4,59.16,15,782
2019,4,8,8,0,325,1.3,48.96,17.1,783
2019,4,8,8,30,452,1.3,43.47,19,783
2019,4,8,9,0,576,1.2,32.08,20.9,783
2019,4,8,9,30,690,1.1,29.64,22.2,783
2019,4,8,10,0,792,1,24.49,23.5,783
2019,4,8,10,30,880,0.9,23.07,24.5,783
2019,4,8,11,0,952,0.8,20.64,25.4,782
2019,4,8,11,30,983,0.8,19.8,26.1,782
2019,4,8,12,0,1037,0.9,18.29,26.8,782
2019,4,8,12,30,1036,1.1,17.95,27.1,781
2019,4,8,13,0,991,1.2,16.98,27.5,781
2019,4,8,13,30,772,1.4,16.98,27.5,781
2019,4,8,14,0,512,1.6,16.64,27.5,780
2019,4,8,14,30,464,1.7,17.03,27.1,780
2019,4,8,15,0,191,1.7,17.56,26.7,780
2019,4,8,15,30,160,1.7,18.41,25.9,780
2019,4,8,16,0,86,1.6,20.08,25.1,780
2019,4,8,16,30,145,1.4,21.44,24,780
2019,4,8,17,0,186,1.3,24.27,22.9,781
2019,4,8,17,30,166,1.3,24.27,22.9,781
2019,4,8,18,0,112,1,33.45,19.9,781
2019,4,8,18,30,34,1.1,36.77,18.4,782
2019,4,8,19,0,1,1.2,44.4,17,782
2019,4,8,19,30,0,1.2,46.41,16.3,782
2019,4,8,20,0,0,1.2,50.62,15.6,783
2019,4,8,20,30,0,1.1,52.26,15.1,783
2019,4,8,21,0,0,1.1,57.86,14.5,783
2019,4,8,21,30,0,1,59.75,14,783
2019,4,8,22,0,0,1,65.37,13.6,783
2019,4,8,22,30,0,0.9,67.09,13.2,783
2019,4,8,23,0,0,0.9,71.89,12.8,783
2019,4,8,23,30,0,0.9,73.31,12.5,783
2019,4,9,0,0,0,1,77.58,12.1,783
2019,4,9,0,30,0,1,78.09,12,783
2019,4,9,1,0,0,1.1,81.03,11.8,783
2019,4,9,1,30,0,1.2,82.11,11.6,783
2019,4,9,2,0,0,1.2,84.45,11.4,782
2019,4,9,2,30,0,1.2,85.01,11.3,782
2019,4,9,3,0,0,1.1,86.76,11.2,782
2019,4,9,3,30,0,1.1,86.19,11.3,782
2019,4,9,4,0,0,1,86.92,11.3,782
2019,4,9,4,30,0,0.9,87.49,11.2,782
2019,4,9,5,0,0,0.8,87.84,11.1,782
2019,4,9,5,30,0,0.7,88.43,11,782
2019,4,9,6,0,0,0.6,87.64,11,783
2019,4,9,6,30,11,0.8,82.59,11.9,783
2019,4,9,7,0,60,1,77.83,12.8,783
2019,4,9,7,30,47,1.2,70.16,14.4,783
2019,4,9,8,0,255,1.4,58.98,16,783
2019,4,9,8,30,397,1.6,52.97,17.7,783
2019,4,9,9,0,569,1.9,40.04,19.5,783
2019,4,9,9,30,694,1.9,37.64,20.5,783
2019,4,9,10,0,797,2,31.43,21.6,783
2019,4,9,10,30,795,2,29.76,22.5,783
2019,4,9,11,0,716,2.1,25.68,23.4,783
2019,4,9,11,30,711,2.1,24.74,24,782
2019,4,9,12,0,723,2.1,22.06,24.6,782
2019,4,9,12,30,351,2.1,21.54,25,782
2019,4,9,13,0,300,2.2,19.82,25.4,781
2019,4,9,13,30,923,2.2,19.7,25.5,781
2019,4,9,14,0,907,2.2,18.65,25.7,781
2019,4,9,14,30,535,2.2,18.73,25.6,780
2019,4,9,15,0,530,2.2,18.16,25.4,780
2019,4,9,15,30,704,2.2,18.6,25,780
2019,4,9,16,0,543,2.2,18.28,24.6,780
2019,4,9,16,30,475,2.1,19.06,23.9,780
2019,4,9,17,0,408,2.1,19.31,23.2,780
2019,4,9,17,30,244,2.1,19.31,23.2,780
2019,4,9,18,0,123,1.5,26.84,20,780
2019,4,9,18,30,36,1.4,29.68,18.4,781
2019,4,9,19,0,1,1.2,34.75,16.7,781
2019,4,9,19,30,0,1.1,36.8,15.8,781
2019,4,9,20,0,0,1.1,39.24,15,782
2019,4,9,20,30,0,0.9,41.05,14.3,782
2019,4,9,21,0,0,0.7,44,13.7,783
2019,4,9,21,30,0,0.6,45.16,13.3,783
2019,4,9,22,0,0,0.5,47.54,12.9,783
2019,4,9,22,30,0,0.5,48.16,12.7,783
2019,4,9,23,0,0,0.4,48.64,12.5,783
2019,4,9,23,30,0,0.5,49.28,12.3,783
2019,4,10,0,0,0,0.5,49.26,12.1,783
2019,4,10,0,30,0,0.6,50.57,11.7,783
2019,4,10,1,0,0,0.7,50.65,11.4,782
2019,4,10,1,30,0,0.7,52,11,782
2019,4,10,2,0,0,0.7,52.42,10.7,782
2019,4,10,2,30,0,0.7,53.47,10.4,782
2019,4,10,3,0,0,0.7,54.25,10.2,781
2019,4,10,3,30,0,0.7,54.98,10,781
2019,4,10,4,0,0,0.6,56.65,9.8,781
2019,4,10,4,30,0,0.6,57.03,9.7,781
2019,4,10,5,0,0,0.5,59.01,9.5,781
2019,4,10,5,30,0,0.4,59.08,9.5,782
2019,4,10,6,0,0,0.4,59.64,9.6,782
2019,4,10,6,30,16,0.5,53.62,11.2,782
2019,4,10,7,0,104,0.6,48.83,12.9,782
2019,4,10,7,30,230,0.8,41.28,15.5,782
2019,4,10,8,0,365,1,26.97,18,782
2019,4,10,8,30,499,1.3,23.96,19.9,782
2019,4,10,9,0,626,1.6,15.48,21.8,782
2019,4,10,9,30,744,1.6,14.48,22.9,782
2019,4,10,10,0,849,1.6,12.62,24,782
2019,4,10,10,30,938,1.6,11.89,25,782
2019,4,10,11,0,1008,1.5,10.99,26,781
2019,4,10,11,30,1060,1.5,10.55,26.7,781
2019,4,10,12,0,1094,1.4,10.22,27.4,781
2019,4,10,12,30,1109,1.4,9.91,27.9,780
2019,4,10,13,0,1100,1.4,9.99,28.3,780
2019,4,10,13,30,1072,1.5,9.92,28.4,779
2019,4,10,14,0,1025,1.5,10.35,28.5,779
2019,4,10,14,30,956,1.6,10.47,28.3,779
2019,4,10,15,0,874,1.6,11.01,28.2,779
2019,4,10,15,30,775,1.7,11.32,27.7,778
2019,4,10,16,0,662,1.8,12.12,27.2,778
2019,4,10,16,30,535,1.8,12.78,26.3,778
2019,4,10,17,0,412,1.9,14.23,25.4,778
2019,4,10,17,30,276,1.9,14.23,25.4,778
2019,4,10,18,0,141,1.4,21.28,21.8,779
2019,4,10,18,30,43,1.3,23.76,20,779
2019,4,10,19,0,2,1.1,28.34,18.1,779
2019,4,10,19,30,0,1.2,30.41,17,780
2019,4,10,20,0,0,1.2,32.85,15.9,780
2019,4,10,20,30,0,1.3,34.36,15.2,780
2019,4,10,21,0,0,1.3,35.83,14.4,780
2019,4,10,21,30,0,1.3,37,13.9,780
2019,4,10,22,0,0,1.4,37.9,13.3,780
2019,4,10,22,30,0,1.4,38.9,12.9,780
2019,4,10,23,0,0,1.5,39.53,12.4,780
2019,4,10,23,30,0,1.5,40.58,12,780
2019,4,11,0,0,0,1.5,40.44,11.7,780
2019,4,11,0,30,0,1.5,41.25,11.4,780
2019,4,11,1,0,0,1.5,41.35,11.1,779
2019,4,11,1,30,0,1.5,41.9,10.9,779
2019,4,11,2,0,0,1.5,42.07,10.7,779
2019,4,11,2,30,0,1.4,42.63,10.5,779
2019,4,11,3,0,0,1.3,42.65,10.4,779
2019,4,11,3,30,0,1.2,43.22,10.2,779
2019,4,11,4,0,0,1.2,42.88,10.1,779
2019,4,11,4,30,0,1.1,43.17,10,779
2019,4,11,5,0,0,1.1,43.05,9.8,779
2019,4,11,5,30,0,1,42.76,9.9,779
2019,4,11,6,0,0,1,41.89,10,780
2019,4,11,6,30,17,1.3,36.7,12,780
2019,4,11,7,0,105,1.5,32.47,13.9,780
2019,4,11,7,30,230,1.9,27.84,16.3,780
2019,4,11,8,0,363,2.2,22.5,18.7,780
2019,4,11,8,30,495,2.3,20.13,20.5,780
2019,4,11,9,0,621,2.3,16.46,22.4,780
2019,4,11,9,30,738,2.4,15.22,23.7,780
2019,4,11,10,0,842,2.5,13.47,24.9,780
2019,4,11,10,30,930,2.6,12.7,25.9,780
2019,4,11,11,0,999,2.7,11.59,26.8,779
2019,4,11,11,30,1050,2.7,11.13,27.5,779
2019,4,11,12,0,1084,2.7,10.58,28.1,779
2019,4,11,12,30,1098,2.7,10.33,28.5,779
2019,4,11,13,0,1092,2.8,10.16,28.8,778
2019,4,11,13,30,1063,2.8,10.16,28.8,778
2019,4,11,14,0,999,2.8,10.21,28.8,778
2019,4,11,14,30,950,2.8,10.32,28.6,777
2019,4,11,15,0,867,2.8,10.51,28.4,777
2019,4,11,15,30,770,2.8,10.88,27.8,777
2019,4,11,16,0,660,2.8,11.46,27.2,777
2019,4,11,16,30,540,2.7,12.09,26.3,777
2019,4,11,17,0,412,2.7,13.17,25.3,777
2019,4,11,17,30,282,2.7,13.17,25.3,777
2019,4,11,18,0,156,1.7,19.04,21.6,778
2019,4,11,18,30,50,1.4,21.66,19.5,778
2019,4,11,19,0,2,1.2,26.59,17.5,778
2019,4,11,19,30,0,1.2,28.18,16.6,779
2019,4,11,20,0,0,1.2,30.11,15.7,779
2019,4,11,20,30,0,1.3,31.49,15,779
2019,4,11,21,0,0,1.3,33.5,14.3,779
2019,4,11,21,30,0,1.3,34.6,13.8,779
2019,4,11,22,0,0,1.3,36.13,13.2,779
2019,4,11,22,30,0,1.3,37.33,12.7,779
2019,4,11,23,0,0,1.3,38.83,12.3,779
2019,4,11,23,30,0,1.3,39.86,11.9,779
2019,4,12,0,0,0,1.2,41.38,11.5,779
2019,4,12,0,30,0,1.2,42.21,11.2,779
2019,4,12,1,0,0,1.1,43.44,10.9,779
2019,4,12,1,30,0,1.1,44.03,10.7,779
2019,4,12,2,0,0,1.1,44.7,10.5,778
2019,4,12,2,30,0,1.1,45.6,10.2,778
2019,4,12,3,0,0,1.1,45.61,10,778
2019,4,12,3,30,0,1.1,46.53,9.7,778
2019,4,12,4,0,0,1.1,46.1,9.5,778
2019,4,12,4,30,0,1.1,47.03,9.2,778
2019,4,12,5,0,0,1.1,46.59,9,778
2019,4,12,5,30,0,1.1,46.59,9,778
2019,4,12,6,0,0,1.1,45.73,9,778
2019,4,12,6,30,19,1.4,39.75,11.1,778
2019,4,12,7,0,111,1.7,35.03,13.2,778
2019,4,12,7,30,237,2.1,29.63,15.8,778
2019,4,12,8,0,372,2.5,20.87,18.4,779
2019,4,12,8,30,506,2.7,18.67,20.2,779
2019,4,12,9,0,633,3,15.11,21.9,779
2019,4,12,9,30,750,3.1,14.05,23.1,779
2019,4,12,10,0,855,3.2,12.51,24.3,779
2019,4,12,10,30,945,3.3,11.85,25.2,779
2019,4,12,11,0,1018,3.3,10.64,26.2,779
2019,4,12,11,30,1072,3.4,10.21,26.9,779
2019,4,12,12,0,1106,3.5,9.38,27.6,778
2019,4,12,12,30,1121,3.6,9.16,28,778
2019,4,12,13,0,1117,3.7,8.68,28.3,778
2019,4,12,13,30,1090,3.8,8.62,28.4,777
2019,4,12,14,0,1034,3.9,8.26,28.5,777
2019,4,12,14,30,959,3.9,8.4,28.2,777
2019,4,12,15,0,896,4,8.24,28,777
2019,4,12,15,30,799,4,8.54,27.4,777
2019,4,12,16,0,689,4,8.58,26.8,777
2019,4,12,16,30,568,3.9,9.1,25.8,777
2019,4,12,17,0,422,3.8,9.59,24.9,777
2019,4,12,17,30,282,3.8,9.59,24.9,777
2019,4,12,18,0,168,2.5,13.53,21.2,777
2019,4,12,18,30,57,2,15.4,19.1,777
