Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,1,5,11,30,124,888,746,124,888,746,0,5,45.5,0,0.13,0.9,1.8,24,32.3,22.4,783,43.7456,34.3433
2019,1,5,12,0,132,886,778,132,886,778,0,5.3,43.19,0,0.13,0.9,1.8,23,32,22.9,783,45.923,36.0697
2019,1,5,12,30,138,884,794,138,884,794,0,5.3,42.05,0,0.13,0.8,1.8,16,31.42,23.2,783,47.0084,36.93
2019,1,5,13,0,143,873,790,143,873,790,0,5.7,42.17,0,0.13,0.8,1.8,9,31.62,23.5,782,46.7571,36.7318
2019,1,5,13,30,147,855,767,147,855,767,0,5.7,43.54,0,0.13,0.8,1.8,182,31.62,23.5,782,45.2306,35.5234
2019,1,5,14,0,150,828,725,150,828,725,0,6,46.04,0,0.13,0.8,1.9,354,32.42,23.5,782,42.4446,33.3179
2019,1,5,14,30,158,781,665,158,781,665,0,6,49.51,0,0.13,0.8,1.9,352,33.01,23.2,782,38.4857,30.1841
2019,1,5,15,0,166,714,588,166,714,588,0,6.1,53.76,0,0.13,0.9,1.9,350,33.83,22.9,782,33.4608,26.2078
2019,1,5,15,30,157,664,503,157,664,503,0,6.1,58.61,0,0.13,0.9,1.9,353,35.08,22.3,782,27.9506,21.8466
2019,1,5,16,0,144,596,406,144,596,406,0,6.3,63.93,0,0.13,0.9,1.8,355,36.9,21.7,782,21.8235,17.0012
2019,1,5,16,30,125,512,303,125,512,303,0,6.3,69.61,0,0.13,0.8,1.8,180,40.21,20.3,782,15.5657,12.0598
2019,1,5,17,0,99,382,194,99,395,197,0,8.7,75.56,11,0.13,0.6,1.8,4,51.63,18.9,782,9.4413,7.2483
2019,1,5,17,30,57,153,79,63,229,96,3,8.7,81.71,86,0.13,0.6,1.8,4,51.63,18.9,782,0,0
2019,1,5,18,0,14,21,15,17,50,19,3,8.2,87.92,71,0.13,0.3,1.8,359,59.85,16,783,0,0
2019,1,5,18,30,0,0,0,0,0,0,0,8.2,94.63,0,0.13,0.4,1.8,358,61.47,15.6,784,0,0
2019,1,5,19,0,0,0,0,0,0,0,7,7.4,101.22,0,0.13,0.5,1.7,358,59.31,15.3,784,0,0
2019,1,5,19,30,0,0,0,0,0,0,7,7.4,107.9,0,0.13,0.6,1.7,182,61.63,14.7,784,0,0
2019,1,5,20,0,0,0,0,0,0,0,0,6.9,114.64,0,0.13,0.7,1.7,7,61.89,14.1,784,0,0
2019,1,5,20,30,0,0,0,0,0,0,7,6.9,121.45,0,0.13,0.6,1.7,11,63.6,13.7,785,0,0
2019,1,5,21,0,0,0,0,0,0,0,7,6.5,128.29,0,0.13,0.6,1.6,15,63.27,13.3,785,0,0
2019,1,5,21,30,0,0,0,0,0,0,7,6.5,135.18,0,0.13,0.4,1.6,172,64.51,13,785,0,0
2019,1,5,22,0,0,0,0,0,0,0,0,6.3,142.08,0,0.13,0.1,1.6,330,64.45,12.8,785,0,0
2019,1,5,22,30,0,0,0,0,0,0,7,6.2,149,0,0.13,0.3,1.6,273,66.51,12.3,784,0,0
2019,1,5,23,0,0,0,0,0,0,0,7,5.9,155.93,0,0.13,0.5,1.6,216,67.34,11.8,784,0,0
2019,1,5,23,30,0,0,0,0,0,0,7,5.9,162.83,0,0.13,0.6,1.5,216,69.6,11.3,784,0,0
2019,1,6,0,0,0,0,0,0,0,0,0,5.6,169.62,0,0.13,0.8,1.5,216,69.82,10.9,784,0,0
2019,1,6,0,30,0,0,0,0,0,0,0,5.6,175.73,0,0.13,0.8,1.5,217,71.7,10.5,784,0,0
2019,1,6,1,0,0,0,0,0,0,0,0,5.3,174.83,0,0.13,0.9,1.5,219,71.93,10.1,784,0,0
2019,1,6,1,30,0,0,0,0,0,0,0,5.3,168.46,0,0.13,0.9,1.5,224,72.9,9.9,784,0,0
2019,1,6,2,0,0,0,0,0,0,0,0,5,161.63,0,0.13,0.9,1.5,229,72.38,9.7,783,0,0
2019,1,6,2,30,0,0,0,0,0,0,0,5,154.72,0,0.13,0.9,1.5,236,72.87,9.6,783,0,0
2019,1,6,3,0,0,0,0,0,0,0,0,4.7,147.8,0,0.13,0.9,1.4,243,72.6,9.4,783,0,0
2019,1,6,3,30,0,0,0,0,0,0,0,4.7,140.88,0,0.13,0.9,1.4,251,73.09,9.3,783,0,0
2019,1,6,4,0,0,0,0,0,0,0,0,4.5,133.97,0,0.13,0.9,1.4,260,72.93,9.1,783,0,0
2019,1,6,4,30,0,0,0,0,0,0,0,4.5,127.1,0,0.13,0.9,1.4,269,73.42,9,783,0,0
2019,1,6,5,0,0,0,0,0,0,0,0,4.2,120.25,0,0.13,1,1.4,278,73.09,8.8,783,0,0
2019,1,6,5,30,0,0,0,0,0,0,0,4.2,113.46,0,0.13,1,1.4,286,73.58,8.7,783,0,0
2019,1,6,6,0,0,0,0,0,0,0,0,4,106.72,0,0.13,1,1.3,293,73.1,8.5,783,0,0
2019,1,6,6,30,0,0,0,0,0,0,0,4,100.05,0,0.13,0.9,1.3,298,71.73,8.8,784,0,0
2019,1,6,7,0,0,0,0,0,0,0,0,4.2,93.47,0,0.13,0.9,1.3,303,71.19,9.1,784,0,0
2019,1,6,7,30,25,154,34,25,154,34,0,4.2,86.82,0,0.13,0.9,1.3,301,62.3,11.1,784,0,0
2019,1,6,8,0,57,412,124,57,412,124,0,5.4,80.6,0,0.13,0.8,1.3,300,59.66,13.1,784,0,0
2019,1,6,8,30,77,581,233,77,581,233,0,5.5,74.47,0,0.13,1,1.3,315,51.83,15.3,785,11.4474,8.8056
2019,1,6,9,0,92,693,345,92,693,345,0,5.2,68.55,0,0.13,1.2,1.3,329,44.48,17.4,785,17.8876,13.8758
2019,1,6,9,30,103,766,452,103,766,452,0,5.2,62.92,0,0.13,1.4,1.3,337,40.49,18.9,785,24.4658,19.0737
2019,1,6,10,0,111,818,549,111,818,549,0,5.4,57.66,0,0.13,1.6,1.3,346,37.62,20.3,785,30.6628,23.9775
2019,1,6,10,30,119,854,634,119,854,634,0,5.4,52.89,0,0.13,1.7,1.3,348,35.78,21.1,784,36.2131,28.3722
2019,1,6,11,0,125,878,704,125,878,704,0,5.6,48.76,0,0.13,1.7,1.3,350,34.54,21.9,784,40.8508,32.0455
2019,1,6,11,30,133,885,754,133,885,754,0,5.6,45.43,0,0.13,1.7,1.3,351,33.31,22.5,784,44.224,34.7193
2019,1,6,12,0,142,881,785,142,881,785,0,5.6,43.11,0,0.13,1.7,1.4,351,32.16,23.1,783,46.3462,36.4026
2019,1,6,12,30,145,883,802,145,883,802,0,5.6,41.94,0,0.13,1.7,1.4,351,31.59,23.4,783,47.4954,37.3133
2019,1,6,13,0,149,877,800,149,877,800,0,5.5,42.04,0,0.13,1.7,1.4,352,30.83,23.7,782,47.3648,37.21
2019,1,6,13,30,150,866,779,150,866,779,0,5.5,43.4,0,0.13,1.7,1.4,352,30.64,23.8,782,45.9558,36.094
2019,1,6,14,0,149,846,738,149,846,738,0,5.4,45.89,0,0.13,1.6,1.4,353,30.39,23.8,782,43.2255,33.932
2019,1,6,14,30,146,821,681,146,821,681,0,5.3,49.35,0,0.13,1.6,1.4,355,30.72,23.6,781,39.4342,30.9294
2019,1,6,15,0,142,786,608,142,786,608,0,5.1,53.6,0,0.13,1.6,1.4,357,30.52,23.4,781,34.623,27.1197
2019,1,6,15,30,133,746,523,133,746,523,0,5.1,58.45,0,0.13,1.6,1.4,358,31.46,22.9,781,29.0874,22.7369
2019,1,6,16,0,121,690,426,121,690,426,0,5,63.78,0,0.13,1.6,1.4,359,32.25,22.4,781,22.9227,17.8595
2019,1,6,16,30,104,612,319,104,612,319,0,5,69.46,0,0.13,1.3,1.4,180,34.95,21.1,782,16.4094,12.7157
2019,1,6,17,0,84,500,210,84,500,210,0,7.4,75.41,0,0.13,1,1.4,0,44.88,19.7,782,10.2329,7.8582
2019,1,6,17,30,57,323,104,57,323,104,0,7.4,81.57,0,0.13,1,1.4,0,44.88,19.7,782,0,0
2019,1,6,18,0,19,91,23,19,91,23,0,6.7,87.79,0,0.13,1,1.3,360,53.48,16.2,783,0,0
2019,1,6,18,30,0,0,0,0,0,0,0,6.7,94.49,0,0.13,1,1.3,185,57,15.2,783,0,0
2019,1,6,19,0,0,0,0,0,0,0,0,6.5,101.09,0,0.13,0.9,1.3,10,60.03,14.1,783,0,0
2019,1,6,19,30,0,0,0,0,0,0,0,6.5,107.77,0,0.13,0.9,1.2,16,62.48,13.5,784,0,0
2019,1,6,20,0,0,0,0,0,0,0,0,6.1,114.52,0,0.13,0.8,1.2,23,63.2,12.9,784,0,0
2019,1,6,20,30,0,0,0,0,0,0,0,6.1,121.33,0,0.13,0.7,1.2,32,64.03,12.7,784,0,0
2019,1,6,21,0,0,0,0,0,0,0,0,5.5,128.18,0,0.13,0.6,1.1,41,62.8,12.4,784,0,0
2019,1,6,21,30,0,0,0,0,0,0,0,5.5,135.06,0,0.13,0.5,1.1,51,63.63,12.2,784,0,0
2019,1,6,22,0,0,0,0,0,0,0,0,4.9,141.97,0,0.13,0.5,1.1,61,62.07,11.9,784,0,0
2019,1,6,22,30,0,0,0,0,0,0,0,4.9,148.9,0,0.13,0.4,1,72,63.31,11.6,784,0,0
2019,1,6,23,0,0,0,0,0,0,0,0,4.2,155.83,0,0.13,0.4,1,84,61.06,11.4,784,0,0
2019,1,6,23,30,0,0,0,0,0,0,0,4.1,162.74,0,0.13,0.4,1,97,62.2,11.1,783,0,0
2019,1,7,0,0,0,0,0,0,0,0,0,3.5,169.56,0,0.13,0.4,1,109,60.09,10.9,783,0,0
2019,1,7,0,30,0,0,0,0,0,0,0,3.5,175.75,0,0.13,0.4,0.9,117,61.29,10.6,783,0,0
2019,1,7,1,0,0,0,0,0,0,0,0,2.9,174.98,0,0.13,0.4,0.9,125,59.57,10.4,783,0,0
2019,1,7,1,30,0,0,0,0,0,0,0,2.9,168.59,0,0.13,0.3,0.9,125,60.37,10.2,783,0,0
2019,1,7,2,0,0,0,0,0,0,0,0,2.4,161.75,0,0.13,0.2,0.9,126,58.93,10.1,783,0,0
2019,1,7,2,30,0,0,0,0,0,0,0,2.4,154.83,0,0.13,0.2,0.8,222,59.72,9.9,783,0,0
2019,1,7,3,0,0,0,0,0,0,0,0,2.2,147.9,0,0.13,0.3,0.8,317,59.06,9.8,782,0,0
2019,1,7,3,30,0,0,0,0,0,0,0,2.2,140.97,0,0.13,0.4,0.8,317,59.85,9.6,782,0,0
2019,1,7,4,0,0,0,0,0,0,0,0,2,134.06,0,0.13,0.6,0.8,316,60,9.4,782,0,0
2019,1,7,4,30,0,0,0,0,0,0,0,2,127.18,0,0.13,0.8,0.8,317,61.71,9,783,0,0
2019,1,7,5,0,0,0,0,0,0,0,0,1.7,120.33,0,0.13,0.9,0.8,318,61.65,8.7,783,0,0
2019,1,7,5,30,0,0,0,0,0,0,0,1.7,113.53,0,0.13,1,0.8,320,63.34,8.3,783,0,0
2019,1,7,6,0,0,0,0,0,0,0,0,1.3,106.78,0,0.13,1.1,0.8,322,63.16,7.9,783,0,0
2019,1,7,6,30,0,0,0,0,0,0,0,1.3,100.11,0,0.13,1,0.7,324,62.73,8,783,0,0
2019,1,7,7,0,0,0,0,0,0,0,0,1.7,93.52,0,0.13,1,0.7,326,64.36,8,784,0,0
2019,1,7,7,30,25,262,39,25,262,39,0,1.7,86.87,0,0.13,1,0.7,329,55.14,10.3,784,0,0
2019,1,7,8,0,45,576,139,45,576,139,0,3.4,80.63,0,0.13,1,0.6,332,53.62,12.6,784,0,0
2019,1,7,8,30,65,650,239,57,747,257,0,3.4,74.5,0,0.13,1.4,0.6,343,46.49,14.8,784,11.739,9.0294
2019,1,7,9,0,96,649,333,65,850,376,7,3.1,68.57,0,0.13,1.7,0.6,353,39.33,17,784,17.2625,13.3906
2019,1,7,9,30,75,895,482,70,915,487,0,3.1,62.92,0,0.13,1.9,0.6,178,35.79,18.5,784,26.0896,20.3396
2019,1,7,10,0,73,962,588,73,962,588,0,0.9,57.65,0,0.13,2.2,0.6,4,28.11,19.9,784,32.8427,25.6823
2019,1,7,10,30,76,993,676,76,993,676,0,0.9,52.86,0,0.13,2.2,0.6,7,26.59,20.8,784,38.6169,30.2559
2019,1,7,11,0,78,1015,748,78,1015,748,0,-0.8,48.71,0,0.13,2.3,0.6,11,22.14,21.8,784,43.4115,34.0547
2019,1,7,11,30,81,1027,803,81,1027,803,0,-0.8,45.36,0,0.13,2.3,0.6,13,21.32,22.4,783,47.1078,36.9839
2019,1,7,12,0,84,1032,839,84,1032,839,0,-1.7,43.01,0,0.13,2.3,0.6,16,19.14,23.1,783,49.5476,38.9179
2019,1,7,12,30,121,962,838,85,1036,857,0,-1.7,41.83,0,0.13,2.3,0.6,18,18.79,23.4,783,49.6413,38.9999
2019,1,7,13,0,109,986,843,87,1034,856,0,-2.2,41.91,0,0.13,2.3,0.6,20,17.68,23.8,782,49.9273,39.224
2019,1,7,13,30,93,1013,831,86,1028,835,0,-2.2,43.25,0,0.13,2.3,0.6,22,17.68,23.8,782,49.0435,38.5202
2019,1,7,14,0,147,872,756,85,1017,795,7,-2.4,45.73,0,0.13,2.3,0.6,24,17.41,23.8,781,44.3013,34.7778
2019,1,7,14,30,173,763,672,84,998,736,7,-2.4,49.19,0,0.13,2.3,0.6,25,17.62,23.6,781,38.9352,30.5394
2019,1,7,15,0,187,650,574,82,970,660,7,-2.6,53.44,0,0.13,2.3,0.6,26,17.72,23.3,781,32.7094,25.6223
2019,1,7,15,30,116,776,524,78,936,570,7,-2.6,58.29,0,0.13,2.2,0.7,27,18.59,22.5,781,29.1684,22.802
2019,1,7,16,0,78,835,449,73,890,468,7,-1.8,63.62,0,0.13,2.2,0.7,28,20.51,21.8,782,24.1873,18.8471
2019,1,7,16,30,71,748,335,65,823,356,7,-1.8,69.31,7,0.13,1.7,0.7,28,23.18,19.8,782,17.2551,13.3735
2019,1,7,17,0,88,387,186,56,720,239,3,3,75.26,68,0.13,1.2,0.7,29,37.11,17.8,782,9.075,6.9709
2019,1,7,17,30,56,185,84,43,546,124,3,3,81.42,100,0.13,1.2,0.7,29,37.11,17.8,782,0,0
2019,1,7,18,0,17,106,21,20,211,29,7,2.9,87.65,71,0.13,1,0.7,34,49.2,13.3,783,0,0
2019,1,7,18,30,0,0,0,0,0,0,7,2.9,94.35,0,0.13,0.9,0.7,38,51.5,12.6,783,0,0
2019,1,7,19,0,0,0,0,0,0,0,7,3,100.95,0,0.13,0.9,0.7,42,55,11.8,783,0,0
2019,1,7,19,30,0,0,0,0,0,0,7,3.1,107.64,0,0.13,0.9,0.7,46,57.29,11.2,784,0,0
2019,1,7,20,0,0,0,0,0,0,0,7,3.5,114.4,0,0.13,0.9,0.7,50,61.4,10.6,784,0,0
2019,1,7,20,30,0,0,0,0,0,0,7,3.5,121.21,0,0.13,0.8,0.7,54,63.91,10,784,0,0
2019,1,7,21,0,0,0,0,0,0,0,7,3.9,128.06,0,0.13,0.7,0.7,58,68.22,9.5,784,0,0
2019,1,7,21,30,0,0,0,0,0,0,0,3.9,134.95,0,0.13,0.6,0.7,63,70.55,9,784,0,0
2019,1,7,22,0,0,0,0,0,0,0,0,4.1,141.87,0,0.13,0.5,0.7,68,74.02,8.5,784,0,0
2019,1,7,22,30,0,0,0,0,0,0,0,4.1,148.8,0,0.13,0.5,0.8,71,76.05,8.1,784,0,0
2019,1,7,23,0,0,0,0,0,0,0,3,3.8,155.74,0,0.13,0.4,0.8,75,76.21,7.7,783,0,0
2019,1,7,23,30,0,0,0,0,0,0,7,3.8,162.66,0,0.13,0.4,0.8,74,76.73,7.6,783,0,0
2019,1,8,0,0,0,0,0,0,0,0,0,2.7,169.49,0,0.13,0.5,0.8,74,71.41,7.5,783,0,0
2019,1,8,0,30,0,0,0,0,0,0,0,2.7,175.76,0,0.13,0.5,0.8,103,70.45,7.7,783,0,0
2019,1,8,1,0,0,0,0,0,0,0,0,1.2,175.14,0,0.13,0.5,0.8,131,62.72,7.9,783,0,0
2019,1,8,1,30,0,0,0,0,0,0,0,1.2,168.71,0,0.13,0.6,0.8,151,63.15,7.8,783,0,0
2019,1,8,2,0,0,0,0,0,0,0,0,0.3,161.86,0,0.13,0.7,0.9,170,59.12,7.8,783,0,0
2019,1,8,2,30,0,0,0,0,0,0,0,0.3,154.93,0,0.13,0.8,0.9,176,60.34,7.5,783,0,0
2019,1,8,3,0,0,0,0,0,0,0,0,0.1,147.99,0,0.13,0.9,0.9,182,60.31,7.3,783,0,0
2019,1,8,3,30,0,0,0,0,0,0,0,0.1,141.06,0,0.13,0.9,0.8,185,61.56,7,783,0,0
2019,1,8,4,0,0,0,0,0,0,0,0,0.5,134.15,0,0.13,0.9,0.8,188,64.02,6.8,783,0,0
2019,1,8,4,30,0,0,0,0,0,0,0,0.5,127.26,0,0.13,0.9,0.8,189,64.46,6.7,783,0,0
2019,1,8,5,0,0,0,0,0,0,0,0,1.2,120.41,0,0.13,0.8,0.8,191,68.52,6.6,783,0,0
2019,1,8,5,30,0,0,0,0,0,0,0,1.2,113.6,0,0.13,0.7,0.8,193,68.52,6.6,783,0,0
2019,1,8,6,0,0,0,0,0,0,0,0,2,106.85,0,0.13,0.6,0.7,195,72.68,6.6,783,0,0
2019,1,8,6,30,0,0,0,0,0,0,0,2,100.17,0,0.13,0.4,0.7,200,71.69,6.8,783,0,0
2019,1,8,7,0,0,0,0,0,0,0,0,2.8,93.57,0,0.13,0.2,0.6,204,74.71,7,784,0,0
2019,1,8,7,30,24,275,39,24,275,39,0,2.8,86.91,0,0.13,0.2,0.6,178,66.11,8.8,784,0,0
2019,1,8,8,0,44,593,140,44,593,140,0,4,80.66,0,0.13,0.2,0.6,152,63.37,10.7,784,0,0
2019,1,8,8,30,55,761,258,55,761,258,0,4,74.52,0,0.13,0.3,0.6,111,54.48,13,784,12.6699,9.7451
2019,1,8,9,0,94,653,332,62,869,379,7,2.4,68.58,0,0.13,0.4,0.5,71,42.03,15.2,785,17.2092,13.349
2019,1,8,9,30,80,878,480,67,933,492,0,2.4,62.92,0,0.13,0.6,0.5,65,36.55,17.4,785,25.9814,20.2552
2019,1,8,10,0,70,978,594,70,978,594,0,-2.3,57.63,0,0.13,0.9,0.5,60,22.85,19.5,785,33.1813,25.9473
2019,1,8,10,30,75,1007,683,75,1007,683,0,-2.3,52.83,0,0.13,1,0.5,59,21.33,20.6,784,39.0217,30.5733
2019,1,8,11,0,77,1027,755,77,1027,755,0,-3.8,48.65,0,0.13,1.2,0.5,59,17.91,21.6,784,43.8268,34.3811
2019,1,8,11,30,81,1038,811,81,1038,811,0,-3.8,45.28,0,0.13,1.3,0.5,56,17.17,22.3,784,47.5884,37.3619
2019,1,8,12,0,83,1044,848,83,1044,848,0,-4.4,42.91,0,0.13,1.4,0.5,54,15.81,22.9,783,50.0925,39.3467
2019,1,8,12,30,84,1047,866,84,1047,866,0,-4.4,41.7,0,0.13,1.5,0.5,52,15.53,23.2,783,51.3168,40.3172
2019,1,8,13,0,84,1046,864,84,1046,864,0,-4.6,41.76,0,0.13,1.6,0.5,51,14.92,23.6,782,51.1906,40.2176
2019,1,8,13,30,84,1041,844,84,1041,844,0,-4.6,43.09,0,0.13,1.6,0.5,50,14.92,23.6,782,49.8322,39.1408
2019,1,8,14,0,82,1031,804,82,1031,804,0,-4.7,45.57,0,0.13,1.7,0.5,49,14.79,23.6,782,47.1368,37.005
2019,1,8,14,30,81,1016,747,81,1016,747,0,-4.7,49.03,0,0.13,1.7,0.5,48,15.06,23.3,782,43.3051,33.9684
2019,1,8,15,0,78,994,672,78,994,672,0,-4.8,53.27,0,0.13,1.8,0.5,46,15.28,23,782,38.3219,30.0205
2019,1,8,15,30,73,962,581,73,962,581,0,-4.8,58.13,0,0.13,1.8,0.5,43,15.85,22.4,782,32.3692,25.3062
2019,1,8,16,0,67,917,477,67,917,477,0,-3.5,63.46,0,0.13,1.8,0.6,41,18.17,21.7,782,25.7241,20.0469
2019,1,8,16,30,61,854,365,61,854,365,0,-3.6,69.15,0,0.13,1.6,0.6,38,20.28,19.9,782,18.8267,14.5943
2019,1,8,17,0,52,757,247,52,757,247,0,1.1,75.11,0,0.13,1.4,0.6,36,31.75,18.2,782,12.0668,9.2715
2019,1,8,17,30,40,591,130,40,591,130,0,1.1,81.28,0,0.13,1.4,0.6,36,31.75,18.2,782,0,0
2019,1,8,18,0,21,247,32,21,247,32,0,1,87.52,0,0.13,1.4,0.6,33,41.4,13.9,783,0,0
2019,1,8,18,30,0,0,0,0,0,0,0,1,94.22,0,0.13,1.4,0.6,32,45.34,12.5,783,0,0
2019,1,8,19,0,0,0,0,0,0,0,0,1.7,100.82,0,0.13,1.3,0.6,32,52.22,11.1,784,0,0
2019,1,8,19,30,0,0,0,0,0,0,0,1.7,107.51,0,0.13,1.2,0.6,35,55.44,10.2,784,0,0
2019,1,8,20,0,0,0,0,0,0,0,0,1.6,114.27,0,0.13,1,0.6,38,59.1,9.2,784,0,0
2019,1,8,20,30,0,0,0,0,0,0,0,1.6,121.09,0,0.13,0.9,0.6,42,61.53,8.6,784,0,0
2019,1,8,21,0,0,0,0,0,0,0,0,1.9,127.95,0,0.13,0.8,0.6,45,65.17,8,785,0,0
2019,1,8,21,30,0,0,0,0,0,0,0,1.9,134.84,0,0.13,0.8,0.6,51,67.43,7.5,785,0,0
2019,1,8,22,0,0,0,0,0,0,0,0,2.3,141.76,0,0.13,0.7,0.6,56,71.48,7.1,785,0,0
2019,1,8,22,30,0,0,0,0,0,0,0,2.3,148.7,0,0.13,0.7,0.6,61,73.46,6.7,785,0,0
2019,1,8,23,0,0,0,0,0,0,0,0,2.5,155.64,0,0.13,0.7,0.6,66,76.78,6.3,784,0,0
2019,1,8,23,30,0,0,0,0,0,0,0,2.5,162.57,0,0.13,0.7,0.6,72,78.92,5.9,784,0,0
2019,1,9,0,0,0,0,0,0,0,0,0,2.5,169.43,0,0.13,0.7,0.6,78,81.26,5.5,784,0,0
2019,1,9,0,30,0,0,0,0,0,0,0,2.5,175.78,0,0.13,0.6,0.6,81,82.97,5.2,784,0,0
2019,1,9,1,0,0,0,0,0,0,0,0,2.1,175.3,0,0.13,0.6,0.6,85,82.37,4.9,784,0,0
2019,1,9,1,30,0,0,0,0,0,0,0,2.1,168.84,0,0.13,0.5,0.6,81,84.11,4.6,784,0,0
2019,1,9,2,0,0,0,0,0,0,0,0,1.3,161.97,0,0.13,0.4,0.6,78,80.57,4.4,784,0,0
2019,1,9,2,30,0,0,0,0,0,0,0,1.3,155.03,0,0.13,0.4,0.6,68,82.27,4.1,784,0,0
2019,1,9,3,0,0,0,0,0,0,0,0,0.3,148.09,0,0.13,0.4,0.6,59,77.77,3.8,784,0,0
2019,1,9,3,30,0,0,0,0,0,0,0,0.3,141.15,0,0.13,0.4,0.6,51,78.87,3.6,784,0,0
2019,1,9,4,0,0,0,0,0,0,0,0,-0.7,134.23,0,0.13,0.4,0.6,43,74.07,3.5,784,0,0
2019,1,9,4,30,0,0,0,0,0,0,0,-0.7,127.34,0,0.13,0.4,0.6,37,75.12,3.3,784,0,0
2019,1,9,5,0,0,0,0,0,0,0,0,-1.3,120.48,0,0.13,0.5,0.6,30,72.48,3.2,784,0,0
2019,1,9,5,30,0,0,0,0,0,0,0,-1.3,113.66,0,0.13,0.5,0.6,31,72.99,3.1,784,0,0
2019,1,9,6,0,0,0,0,0,0,0,0,-1.5,106.91,0,0.13,0.6,0.6,31,72.71,2.9,784,0,0
2019,1,9,6,30,0,0,0,0,0,0,0,-1.5,100.22,0,0.13,0.6,0.6,35,70.69,3.3,784,0,0
2019,1,9,7,0,0,0,0,0,0,0,0,-1.1,93.62,0,0.13,0.7,0.6,39,70.81,3.7,785,0,0
2019,1,9,7,30,24,337,42,24,337,42,0,-1.1,86.94,0,0.13,1.1,0.7,47,62.02,5.6,785,0,0
2019,1,9,8,0,38,653,144,38,653,144,0,-0.3,80.69,0,0.13,1.4,0.7,55,57.21,7.6,785,0,0
2019,1,9,8,30,48,803,262,48,803,262,0,-0.3,74.54,0,0.13,1.6,0.7,60,49.39,9.8,786,12.8641,9.8941
2019,1,9,9,0,55,891,380,55,891,380,0,0.9,68.59,0,0.13,1.8,0.7,66,46.6,12,786,19.6956,15.2776
2019,1,9,9,30,59,946,490,59,946,490,0,0.9,62.91,0,0.13,1.9,0.7,73,41.17,13.9,786,26.5244,20.6787
2019,1,9,10,0,63,980,588,63,980,588,0,1.5,57.61,0,0.13,2.1,0.8,80,38.26,15.7,786,32.8496,25.6882
2019,1,9,10,30,67,1006,675,67,1006,675,0,1.5,52.79,0,0.13,2.1,0.8,84,35.46,16.9,786,38.5711,30.2207
2019,1,9,11,0,70,1024,747,70,1024,747,0,2,48.59,0,0.13,2.1,0.8,88,34.15,18.1,785,43.3714,34.0244
2019,1,9,11,30,73,1029,798,73,1029,798,0,2,45.2,0,0.13,2,0.9,90,32.49,18.9,785,46.8367,36.7724
2019,1,9,12,0,79,1029,834,79,1029,834,0,2.4,42.8,0,0.13,1.9,0.9,91,31.72,19.7,785,49.2799,38.7092
2019,1,9,12,30,79,1030,850,79,1030,850,0,2.4,41.57,0,0.13,1.7,0.9,91,30.72,20.2,784,50.3852,39.5862
2019,1,9,13,0,82,1023,847,82,1023,847,0,2.6,41.61,0,0.13,1.6,1,91,30.35,20.6,784,50.2024,39.4422
2019,1,9,13,30,82,1016,826,82,1016,826,0,2.6,42.93,0,0.13,1.4,1,87,30.13,20.7,783,48.7903,38.3237
2019,1,9,14,0,83,1000,785,83,1000,785,0,2.7,45.4,0,0.13,1.3,1.1,83,30.34,20.8,783,46.0463,36.1503
2019,1,9,14,30,84,978,727,84,978,727,0,2.7,48.86,0,0.13,1.2,1.1,75,30.52,20.7,783,42.1707,33.0801
2019,1,9,15,0,83,948,652,83,948,652,0,2.8,53.1,0,0.13,1.1,1.1,67,31.04,20.5,783,37.2083,29.1498
2019,1,9,15,30,80,913,564,80,913,564,0,2.8,57.96,0,0.13,1.1,1.1,60,32.01,20,783,31.4506,24.5901
2019,1,9,16,0,75,863,463,75,863,463,0,2.9,63.3,0,0.13,1.2,1.1,52,33.21,19.5,783,24.9966,19.4822
2019,1,9,16,30,69,792,353,69,792,353,0,2.9,68.99,0,0.13,1.1,1.1,45,36.01,18.2,783,18.2331,14.1368
2019,1,9,17,0,59,685,237,59,685,237,0,4.8,74.96,0,0.13,1.1,1.1,39,44.65,16.9,783,11.5934,8.9102
2019,1,9,17,30,45,514,124,45,514,124,0,4.8,81.13,0,0.13,1.1,1.1,39,44.65,16.9,783,0,0
2019,1,9,18,0,21,194,30,21,194,30,0,4.4,87.38,0,0.13,1.1,1.2,30,53.91,13.6,784,0,0
2019,1,9,18,30,0,0,0,0,0,0,0,4.4,94.08,0,0.13,1.2,1.1,30,59.06,12.2,784,0,0
2019,1,9,19,0,0,0,0,0,0,0,0,4.7,100.69,0,0.13,1.4,1.1,30,66.64,10.7,784,0,0
2019,1,9,19,30,0,0,0,0,0,0,0,4.8,107.38,0,0.13,1.3,1.1,37,69.91,10,785,0,0
2019,1,9,20,0,0,0,0,0,0,0,0,4.8,114.15,0,0.13,1.3,1.1,43,74.13,9.2,785,0,0
2019,1,9,20,30,0,0,0,0,0,0,0,4.8,120.97,0,0.13,1.3,1.1,47,75.65,8.9,785,0,0
2019,1,9,21,0,0,0,0,0,0,0,0,4.7,127.83,0,0.13,1.3,1.1,52,77.2,8.5,785,0,0
